Protein	UniquePeptides	TotalPSMs	Cp1	Cp2	Lf1	Lf2	Mt1	Mt2	Cp1_noPF	Cp2_noPF	Lf1_noPF	Lf2_noPF	Mt1_noPF	Mt2_noPF
AT1G10760.1	50	127	5093803235.83	1405863223.754	8126533413	16087031991.93	479491396.553	628599219.789	3348564171.47	868651637.358	4771846884	12840169377.05	0	0
AT1G10830.1	3	5	78277904.67	59287442.98	0	0	21451628.21	0	78277904.67	59287442.98	0	0	0	0
AT1G10840.1	6	9	55041401.86	11018180.29	679832288	607196626.89	21171354.77	39070971.85	0	0	531130032	432778744.75	0	0
AT1G10950.1	9	21	116922468.7	22686266.94	797524622	596763797.49	1646686086.31	1689432378.12	0	0	269304460	227611103.2	1179017482.35	1678593774.83
AT1G11170.1	1	1	0	0	0	0	523506567.2	229207281.1	0	0	0	0	0	229207281.1
AT1G11260.1	6	8	17683393.56	7647891.622	617002504	123118831.9	150800376.88	116562451.33	0	0	617002504	0	34611515.36	28425779.02
AT1G11310.1	1	1	0	0	16736384	0	0	0	0	0	16736384	0	0	0
AT1G11360.1	1	1	0	0	46751184	42814173.32	17351721.34	0	0	0	46751184	0	0	0
AT1G11390.1	3	4	348799551.84	151316424.546	979550796	1374726419.84	307324091.86	322420023.91	0	0	0	0	180576412.56	215079125.31
AT1G11430.1	1	5	387945942.5	134083618.8	245676496	240227952.1	0	0	387945942.5	134083618.8	245676496	0	0	0
AT1G11475.1	1	2	0	0	0	0	52829750.43	38047923.83	0	0	0	0	52829750.43	38047923.83
AT1G11530.1	4	5	0	0	159599342	272819629.73	44161363.01	21494129.44	0	0	159599342	170295036.17	0	0
AT1G11580.1	3	6	0	7152948.45	100220398	171236302.38	9559026.881	10621849.02	0	7152948.45	35605288	171236302.38	9559026.881	0
AT1G11650.1	3	5	20259346.35	2948178.61	366324336	247020359.6	28995406.69	65305858.5	0	0	366324336	138703688.8	0	0
AT1G11660.1	3	4	5348679.944	0	123670664	95666478.35	0	16297196.45	0	0	123670664	34278587.63	0	0
AT1G11720.1	8	12	277102750.05	130742656.729	165342276	257387723.81	28622014.23	12967093.78	277102750.05	21070767.95	37598672	73365344.88	0	0
AT1G11750.1	8	23	1284993618.85	292671391.296	1249566800	1438847497.05	107830335.31	66501442.29	1249102373.75	160759640.4	1060765080	1406854883.4	0	0
AT1G11820.1	1	1	0	0	38203580	39897262.83	0	0	0	0	0	39897262.83	0	0
AT1G11840.1	10	23	202185527.35	148080556.595	4448754768	7366404295.65	302470452.61	420665703.847	0	0	4176649520	6240437707.1	262457103.9	218525503.47
AT1G11860.1	59	414	2414467864.778	2778999296.248	25508904018.5	30213943085.9842	571593692733.86	506867487541.7	688683043.96	578501047.54	22606651901	26833559093.3	570546561825.76	506157292582.84
AT1G11870.1	8	16	343157342.2	32547273.962	249636971	253506480.667	231985141.467	319892504.98	343157342.2	6807148.509	138420064	141455277.64	125757113.51	127354559.2
AT1G11890.1	1	1	0	0	20562632	0	61819219.45	88038262.32	0	0	0	0	0	88038262.32
AT1G11905.1	1	1	0	6188923.157	17502562	11869635.41	0	0	0	0	17502562	0	0	0
AT1G11910.1	6	16	110397961.938	179623867.802	1566734286	1985477509.76	400554380.33	221022732.17	0	39208270.89	979827774	1308048034.46	357400401.9	93027470.32
AT1G11930.1	6	9	89148815.826	47199497.618	365171853	483604166.33	64530783.62	37539724.43	9471661.466	0	310193032	366885444.86	0	0
AT1G12000.1	1	2	11505916.06	7375279.182	55337052	49922257.28	38861579.37	21003627.42	0	0	55337052	49922257.28	0	0
AT1G12050.1	5	9	10411908.94	46581529.966	432027476	684526167.259	112323917	31638597.61	0	0	432027476	305795385.959	112323917	0
AT1G12080.1	5	6	0	0	411992256	12927286.03	0	14144624.84	0	0	411992256	0	0	0
AT1G12230.1	10	25	1917492399.2	841955426.57	2586040364	1713592169.4	58587003.98	40179289.53	993058594.1	508102663.87	1761853828	1446812831.22	30222903.98	0
AT1G12240.1	6	6	31261645.9	113003418	379684690	126781957.43	0	0	0	0	379684690	0	0	0
AT1G12250.1	9	33	1319499391.32	893594022.39	590709754	640575902.42	4822935.673	0	1319499391.32	893594022.39	345853320	622354157.6	0	0
AT1G12270.1	6	9	21107015	4892085.149	2787734244	2738802040.92	22017191.679	40429178.35	0	0	2760372524	2682983447.93	0	0
AT1G12310.1	2	5	195580093.2	360158605.2	633611328	459151051.2	58804921.93	39361917.66	0	0	455355232	459151051.2	58804921.93	39361917.66
AT1G12350.1	3	3	77547035.55	93236773.83	170646746	207103434.87	0	0	0	0	39212564	160152634.13	0	0
AT1G12360.1	1	2	0	0	39741396	0	5231473.196	0	0	0	39741396	0	0	0
AT1G12410.1	7	14	1272441695.34	426090533.87	1075286428	1130906304.64	102638218.89	82905782.56	864782119.54	376220338.6	765304480	517309122.8	0	0
AT1G12520.1	3	5	168881530.14	41431604.441	130751112	123091668.41	27217597.05	59243928.97	107560939.88	0	92803020	38974287.42	0	0
AT1G12640.1	2	2	8960576.18	2527891.26	29093960	18317566.54	24478701.7	0	0	0	29093960	0	24478701.7	0
AT1G12750.1	1	2	0	0	0	0	88971781.93	169965775.4	0	0	0	0	88971781.93	169965775.4
AT1G12760.1	1	1	0	0	0	0	20998197.32	59715282.26	0	0	0	0	0	59715282.26
AT1G12780.1	4	6	0	0	517051800	346185017.57	0	0	0	0	517051800	262824981.12	0	0
AT1G12800.1	13	21	625105822.95	103142038.214	378814106	319889079.725	60499438.606	66503809.457	595203310.18	10618791.32	309728768	0	0	0
AT1G12840.1	24	64	245063867.4	268190114.2522	7815657744	7780530815.84	3408226486.35	3100727320.25	10507471.01	49552056.45	7238989460	6260204953.62	2891760721.62	1807383360.17
AT1G12900.1	7	50	10086468489.771	2468903961.095	7123240163.25	9299042800.83	247021670.72	263809670.08	10086468489.771	2468903961.095	4682360410.5	9299042800.83	10856437.68	257484094.367
AT1G12920.1	1	2	0	0	35067560	23142830.92	0	0	0	0	35067560	23142830.92	0	0
AT1G13020.1	9	15	153860064.048	9604506.534	621087956	279857829.37	194374531.584	155869762.22	0	0	542186498	139482920.92	14190475.97	15549888.44
AT1G13060.1	3	6	39053667.56	0	398788312	347467032.4	61498336.68	58311315.21	0	0	398788312	164556096.4	0	58311315.21
AT1G13100.1	1	1	0	2084620.469	53418312	36894318.09	24662199.47	42133744.63	0	0	53418312	0	0	0
AT1G13110.1	9	22	7243136.7937	13031639.285	650780116	973214999.47	221549041.619	548734360.833	0	0	461018444	853945420.03	110684664.93	403019702.17
AT1G13220.1	1	1	0	0	7357103	0	934329624.4	963047205.1	0	0	0	0	934329624.4	0
AT1G13270.1	5	12	603903344.15	360806057.27	442447812	515739750.25	13235562.84	64874680.08	505309004.16	305291133.78	106298152	191388323	0	21522071.1
AT1G13280.1	7	22	1056624774.35	651026234.32	672628880	1162095634.15	1656960394.02	1727312997.18	1056624774.35	630757499.15	394598768	770559538.5	1104954319.9	1438488166.44
AT1G13320.1	3	7	0	0	353165952	315586789.8	29238704.51	21478452.62	0	0	353165952	192382700.9	11361673.44	0
AT1G13440.1	3	36	43920905.007	48022826.126	2043127336	1467320916.03	800336625.804	729140811.32	0	0	2043127336	1467320916.03	742168702	729140811.32
AT1G13470.1	1	4	0	0	43871864	34150680.76	40741923.03	34887916.12	0	0	43871864	34150680.76	40741923.03	34887916.12
AT1G13560.1	1	2	0	0	62946452	77604026.6	30542677.9	56950144.44	0	0	0	77604026.6	0	0
AT1G13690.1	1	1	0	0	20786372	16221310.91	0	0	0	0	0	16221310.91	0	0
AT1G13750.1	3	5	0	3444237.833	111204882	135070441.03	8413395.073	8305437.203	0	3444237.833	60571454	94849152.9	0	0
AT1G13820.1	2	3	253992442.09	107404139.18	55083423	0	0	0	45509192.09	94758342.66	39794832	0	0	0
AT1G13900.1	6	8	73754574.4	124102319.5	532840052	803829449.23	40075322.48	62506159.76	0	0	398175576	347114482.12	0	0
AT1G13930.1	20	75	262220548.435	284173449.218	35084133981.5	32975238077.86	6067488564.85	7644261008.12	50113307.87	192908311.597	32180041734	32791213841.5	5482375207.98	5678454765.46
AT1G13960.1	3	3	2564543.237	9348113.106	0	0	141476836.18	64507184.31	0	9348113.106	0	0	92918256.1	0
AT1G14000.1	7	15	0	0	536484234	293436117.48	154218797.874	136494610.5	0	0	461927786	212239750.49	72201488.22	50948054.48
AT1G14030.1	14	32	1091067428.79	275817442.93	777325788	749924168.37	0	0	982830882.19	119723404.18	452416848	447599836.62	0	0
AT1G14060.1	1	1	0	0	0	0	39279920.95	19071281.99	0	0	0	0	0	19071281.99
AT1G14140.1	6	8	0	0	34705241.5	19342956.983	458751062.21	492421263.95	0	0	0	0	218602012.3	436263141.16
AT1G14150.1	4	12	1050984270.7	1440785426.7	630293237	866335590	116754228.71	119728018.08	728999312.3	963781601.3	538630793	587115381.7	0	0
AT1G14210.1	1	1	0	0	31894948	0	0	0	0	0	31894948	0	0	0
AT1G14270.1	2	5	176140374.55	131392324.43	54368452	29108544.17	0	9347163.758	40443783.65	131392324.43	23865410	29108544.17	0	0
AT1G14310.1	1	1	6740518.451	0	40993376	25378995.82	50130462.62	36872662.99	0	0	0	0	50130462.62	0
AT1G14320.1	4	6	68711237.35	63919065.93	1413603456	1225964592.9	532336341.78	683631571.2	0	48231010.2	131317408	0	214497128.38	550582411.8
AT1G14345.1	4	10	1680931676.85	1396677750.1	965999120	526782764.4	14389314.09	31745809.68	1680931676.85	1202703668.4	550282256	234775081.7	0	0
AT1G14380.1	2	2	0	0	34954304	32003342.69	0	0	0	0	0	32003342.69	0	0
AT1G14410.1	4	8	268964271.31	158985184.54	101822130	43898472.09	108313935.1	476364201.36	220007639.18	148079506.34	40034204	23402093.24	0	0
AT1G14450.1	1	3	0	0	0	0	389555974.4	321597278.5	0	0	0	0	389555974.4	0
AT1G14610.1	13	24	29930730.7	81704538.724	899118618	897010337.3	289515798.536	259388009.736	0	0	676988926	617396152.84	143784282.61	96787251.8
AT1G14620.1	4	5	6656230.888	34572711.822	29827682.5	8120707.564	384247544.35	351611415.78	0	0	0	0	292236244.35	198119614.27
AT1G14630.1	1	1	0	0	0	0	18183739.71	0	0	0	0	0	18183739.71	0
AT1G14650.1	3	3	0	28793804.55	88152128	139008269.11	10124726.72	15483905.64	0	0	14425824	126092637.63	0	0
AT1G14670.1	4	7	11424231.77	4785524.046	149168244	79043837.8	409614728.97	359261509.61	0	0	135823536	37641827.94	196840276.31	214250688.59
AT1G14810.1	10	36	2759649439.69	1137758328.78	2070019036	2544181315.77	186088805.71	131663151.06	2158911446.01	858556482.72	1671664492	2217715918.67	0	0
AT1G14830.1	4	5	10288666.08	18782091.2	127978576	137721992.96	52068862.76	63340391.84	0	0	76627348	92316776.85	0	0
AT1G14850.1	6	9	0	0	61553501	59232214.64	167531915.7	157406540.41	0	0	15575766	17502301.44	88233906.03	114903946.84
AT1G14880.1	5	13	0	0	535238510	175985796.67	290056886.4	164435029.63	0	0	535238510	137991137.23	149929852.2	156072292.71
AT1G14930.1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
AT1G14980.1	15	52	48447980.739	504219479.61	2046352141	2306344493.76	38574029904.5	33993264913	0	0	1326803764	1739187004.8	38574029904.5	33885692658.5
AT1G15060.1	5	9	61190212.8	27526171.3	224096204	165056271.152	224732295.02	232774488.39	30504006.98	12395225.81	40384620	51645218.59	118518563.92	55832908.99
AT1G15120.1	10	27	83557453.774	64206789.797	438110713.5	772944228.77	14114822912.39	13919375276.69	0	7343060.771	273297088	352916071.9	12447669049.39	10748360103.2
AT1G15130.1	4	5	4075744.871	12766197.07	118174734	136339378.68	106962993.76	88858402.07	0	0	70806058	108735643.81	0	0
AT1G15140.1	10	27	2775554070.25	752575324.25	2362479317	2459213468.8	507631645.34	667775654.5	2721746230.81	290566570.22	1812826160	1522024288.32	0	0
AT1G15220.1	1	2	33985103.45	27136107.65	18874596	33119403.45	51723879.75	61113270.85	0	0	0	0	51723879.75	61113270.85
AT1G15250.1	3	8	105808010.815	107033226.311	329211928	230709523.941	306101249.19	400425984.18	0	0	329211928	223158030.5	197282994.69	400425984.18
AT1G15270.1	2	6	14312356.48	15476219.89	329804048	280205593.2	92660351.44	143324939.05	0	0	329804048	122459194.4	30983207.28	23658584.75
AT1G15340.1	11	17	31968018.89	20616314.86	1109800864	1232823015.15	118912392.33	15301159.71	0	0	940659344	1099366434.73	0	0
AT1G15390.1	3	3	74983896.19	25483782.17	89998236	135171684.71	130276874.84	103153873.27	15293936.69	0	45303116	0	59622981.56	0
AT1G15410.1	3	3	19679587.82	0	49571170	178140194.03	23847042.601	245873224.92	0	0	0	178140194.03	0	0
AT1G15480.1	4	4	4306481.997	0	4989199.5	0	403711431.21	466831490.47	0	0	0	0	98005115.44	313349165.97
AT1G15500.1	1	1	11319195.82	9852923.219	22428726	10078277.89	0	0	11319195.82	0	0	0	0	0
AT1G15690.1	24	101	315423904.3229	419017725.6975	15428689144.625	13139145341.6327	9462070145.03	12031327383.734	169604521.5679	130197067.1225	14230895704.625	11759273426.75	7797108010.65	11428234758.194
AT1G15710.1	3	4	96369565.55	19602918.788	96080122	67365218.25	8856159.356	23529891.32	96369565.55	0	28482498	0	0	0
AT1G15730.1	7	8	276537243.923	18043710.086	84804783	101795369.16	442319397.9	346708972.1	276537243.923	0	0	0	0	0
AT1G15790.1	1	1	136674214.3	7236991.364	49250856	26347670.36	0	34895948.43	0	0	0	0	0	34895948.43
AT1G15810.1	6	8	75664588.915	45381920.98	155372512	147550473.894	803993692.56	1237130318.49	0	0	0	0	745056264.56	264698389.58
AT1G15820.1	16	160	178951353880.827	332870088273.99	101209932634.5	85974208361.547	15572748605.07	13557787297.05	178915976726.756	332870088273.99	101002327626.5	85813570680.47	14667711224.7	13476550443
AT1G15930.1	2	5	0	0	312644464	243281483.31	62720547.18	99467561	0	0	312644464	243281483.31	0	0
AT1G15950.1	4	5	0	0	176046248	137235948.58	152712474.36	266789550.5	0	0	176046248	41125891.12	0	0
AT1G15980.1	16	41	5252203702.118	6240784557.584	4911295222	5757093349.44	872290641.448	299398565.794	3529097568.05	5418588571.594	2295251592	2272040791.1	0	0
AT1G16000.1	4	6	0	4292351.32	0	0	251526016.53	190036551.13	0	0	0	0	251526016.53	190036551.13
AT1G16030.1	1	4	0	0	0	0	224781520.3	328163024.3	0	0	0	0	224781520.3	328163024.3
AT1G16080.1	11	31	1344789743.44	131207188.321	2755720996	2095222822.37	225027366.538	124661807.94	1214621571.94	72752413.121	2404277380	1245555443.3	0	0
AT1G16210.1	8	10	0	17073071.64	434722476	282402979.79	163772557.73	81082222.88	0	0	349552204	230406007.65	0	0
AT1G16240.1	2	4	0	7455101.628	61634720	48982585.44	41399271.07	47226470.6	0	0	61634720	36345013.86	26151856.47	12290843.28
AT1G16350.1	6	7	30063430.665	12418324.55	464248652	529756033.38	38288304.95	75158154.2	0	0	383144472	327795696.37	0	0
AT1G16410.1	2	2	22455770.11	2008395.831	83027030	151906522.38	0	13316633.37	0	0	83027030	0	0	0
AT1G16460.1	6	10	52075802.97	6746049.47	460089468	551587083.41	23738340.45	79853392.2	0	0	418151056	409840127.61	0	0
AT1G16470.1	8	14	11170080.798	8426471.906	1873728278	1885397611	244517548.411	323454331.46	0	0	1227105660	1740950314.1	185233956.55	0
AT1G16560.1	1	1	0	0	62087684	48157908.66	113516741.8	326888113.5	0	0	0	48157908.66	0	0
AT1G16610.1	1	1	0	9132486.715	0	0	0	79691780.6	0	0	0	0	0	79691780.6
AT1G16700.1	3	6	100913383.3	181737038.4	62153488	268455484.8	1193108763.55	1929593961.89	0	0	62153488	0	1151533167.8	1852711054.1
AT1G16720.1	24	49	1841646848.241	590134864.565	1966316032.5	1527566463.678	107622836.694	108724684.96	1394829525.661	366209001.88	1266454128	826553204.02	0	0
AT1G16740.1	4	6	29936776.53	15310803.27	26563390.5	41885442.565	532554838.3	674697848.63	0	0	0	0	358305211.7	446194854.63
AT1G16790.1	4	9	236449611.71	314697884.11	423056370	478403360.46	82775717.08	123667198.41	105502895.68	314697884.11	414100936	39625090.86	0	0
AT1G16800.1	1	2	0	26379412.52	762880512	867960350.3	0	0	0	0	762880512	867960350.3	0	0
AT1G16850.1	2	2	0	0	81398152	61695568.51	24692538.57	20312126.18	0	0	81398152	0	0	0
AT1G16860.1	1	1	0	0	24352524	22041033.69	14557248.48	8753701.339	0	0	24352524	0	0	0
AT1G16870.1	17	31	14570386.05	31797003.9	64892671.5	50938296.993	1739290652.96	1580609324.77	0	0	47469605	44256625.98	1359757940.6	1308831553.25
AT1G16880.1	10	41	8096724355.5	6384914329.08	6083436441.2	5959246264.6	149425846.34	156575036.25	7986614096.8	526576977.34	6057121893.2	3338674164.6	33634148.69	0
AT1G16890.1	1	2	0	0	0	102388411	0	0	0	0	0	102388411	0	0
AT1G16950.1	1	3	35786637.94	25498095.54	364558560	391606982.7	10440479026	11522300515	0	0	364558560	391606982.7	10440479026	0
AT1G17050.1	6	14	199390665.84	10487684.731	204452396	233388968.962	130714112.098	14141288.582	199390665.84	0	185563872	143801904.64	0	0
AT1G17100.1	5	11	8033280.236	0	1383527412	1000681377.14	22077273.39	0	0	0	1383527412	443304445.44	0	0
AT1G17147.1	1	3	62191384.73	40055929.07	114998352	186602597.1	0	0	62191384.73	40055929.07	0	186602597.1	0	0
AT1G17160.1	4	6	471043847.23	282924623.77	234658234	367978367.28	0	0	227832351.43	54865504.59	170745640	52342167.79	0	0
AT1G17220.1	19	36	1786656637.502	247477685.667	876710995.5	782984230.8	591771888.45	1023277953.49	1387293622.372	49397036.97	538003379.5	468820343.22	0	16333062.24
AT1G17290.1	17	49	123879363.921	93517456.103	4342449502	3635660537.683	6792116180.41	5815164663.16	55765152.41	14871981.24	4228320924	3418987717.8	5968706304.29	4975809477.43
AT1G17350.1	5	7	0	0	42484254	58395298.17	389369499.33	229678361.4	0	0	0	0	207835562.1	229678361.4
AT1G17370.1	1	1	0	0	27590990	0	20979330.34	0	0	0	27590990	0	0	0
AT1G17420.1	1	1	4523663.697	4390450.754	0	0	0	18343452.26	0	4390450.754	0	0	0	0
AT1G17470.1	1	1	0	0	35432960	26156855.8	0	0	0	0	0	26156855.8	0	0
AT1G17510.1	1	1	0	153353149.9	0	1600380.309	0	0	0	153353149.9	0	0	0	0
AT1G17530.1	1	1	0	0	0	0	45880551.55	59964953.04	0	0	0	0	0	59964953.04
AT1G17600.1	1	1	0	0	0	0	52258497.43	60058478.05	0	0	0	0	52258497.43	0
AT1G17650.1	9	25	1079073695.98	248709379.762	1023519358	1017200168.233	432308565.16	356897100.33	903319070.28	63683931.62	786878886	741052540.96	212609991.39	213519265.48
AT1G17720.1	4	6	0	0	142428714	138767382.42	0	0	0	0	106229054	113891815.63	0	0
AT1G17745.1	10	19	453432104.74	513223194.23	423862788	459349982.63	137841868	35984894.37	285243513.1	393846551.38	159733900	44222244	0	0
AT1G17840.1	1	2	0	0	21772216	0	0	0	0	0	21772216	0	0	0
AT1G17860.1	5	7	4903924.801	20400581.836	544457532	426265900.36	53358127.98	112513228.63	0	12698870.15	342698076	150215933.98	0	0
AT1G17880.1	2	5	0	0	384926568	337415140.6	29497085.21	45148987.63	0	0	384926568	337415140.6	0	0
AT1G17890.1	5	7	0	0	359173780	249763221.72	24802967.08	23612688.552	0	0	271519540	153468774.46	0	0
AT1G18060.1	4	7	340624656.24	332660755.98	153366100	123495625.3	11670629.08	0	256056623.61	268744993.98	69077512	0	0	0
AT1G18070.1	14	23	64191509.463	0	1610044308	1156834686.24	157035188.959	83523013.217	0	0	1302598180	875422732.36	48182938.06	24323177.91
AT1G18080.1	14	29	90123239.683	117266109.284	4127322685	4240765725.051	709418344.756	758708263.99	0	0	3059327101	3928274052.09	328238002.73	326718988.9
AT1G18170.1	8	24	1101187229.13	2380799665.36	851494425	1121258193.8	87501322.027	16334260.59	1088460621.3	2380799665.36	580082105	598105488.3	0	0
AT1G18210.1	11	26	6784961.844	7888111.315	1747874244	1270582653.39	22807437.699	210466161.05	0	0	1747874244	1270582653.39	0	0
AT1G18260.1	3	3	6604527.772	0	93875329	55864544.42	84195486.7	67844741.74	0	0	93875329	0	0	0
AT1G18270.1	10	15	0	3330483.865	404622848	516353718.69	5846002.177	10793037.48	0	0	268070912	400185375.11	5846002.177	0
AT1G18360.1	2	3	22856668.59	29003722.69	15066504	23735192	0	0	22856668.59	29003722.69	0	0	0	0
AT1G18450.1	4	5	27153190.31	58380550.989	21306091.25	90955455.33	115151979.02	90790256.51	0	0	0	90955455.33	37438343.64	54895774.76
AT1G18480.1	4	5	8448736.311	15016188.03	45360356	21746557.58	311879486.7	343012670.11	0	0	0	0	240301125.17	232904548.27
AT1G18485.1	1	2	10865445.94	0	0	0	0	0	10865445.94	0	0	0	0	0
AT1G18490.1	3	4	6936612.619	0	31762374	0	448229873.89	347618184.64	0	0	0	0	448229873.89	295559044.6
AT1G18500.1	3	5	296519030.02	71030040.73	181273838	115311702.98	8700369.398	0	215698537.53	20818176.28	96130214	0	0	0
AT1G18540.1	7	13	138851676.57	90973531.601	1986584552	1578576548.466	467880720.76	615885915.22	0	15919891.19	1329258656	528941347	276443972.35	532935690.3
AT1G18590.1	6	8	0	51057357.82	229852022	204719834.347	13451189.17	119699675.3	0	0	109700170	202265049.32	0	0
AT1G18630.1	5	9	0	0	0	0	477887464.18	423275866.75	0	0	0	0	477887464.18	286786224.43
AT1G18640.2	7	14	458838841.5	143744963.03	293758408	295635034.01	32914328.537	8474477.775	311541925.36	89396918.11	113046112	213526700.88	0	0
AT1G18680.1	2	2	0	0	0	0	58700096.29	57433499.6	0	0	0	0	58700096.29	0
AT1G18720.1	1	1	0	0	44056580	18052152.16	0	0	0	0	44056580	0	0	0
AT1G18730.1	7	14	988476346.08	1588147379.76	396657012	594086398.29	138543130.24	120275741.58	581194136.2	813213146.86	179774132	343085512.39	0	0
AT1G18830.1	1	1	13784936.63	5245810.211	0	0	16968387.49	9164069.136	13784936.63	0	0	0	0	0
AT1G19120.1	1	1	0	0	37770264	37179902.18	20793103.77	20507672.89	0	0	0	37179902.18	0	0
AT1G19130.1	2	4	20636487.26	0	204965960	337349175.2	0	0	0	0	204965960	337349175.2	0	0
AT1G19140.1	11	18	18277290.809	10007183.99	147286036	236521598.012	2939798624.23	3343933148.39	0	0	0	69608435.47	2939798624.23	1684876754.4
AT1G19150.1	5	17	1025179415.92	1017808246.59	1034493734	1179762856.7	80764048.21	80351638.59	959370166.57	979529792.1	890161828	631607392.6	0	0
AT1G19240.1	1	2	0	0	0	0	15347709.26	51225214.21	0	0	0	0	15347709.26	51225214.21
